row_id,canonical_id,signature_key,path_pattern,generation_delta,side,consanguinity,gender_anchor,seniority,removal,double_kinship,temporal,category,english_term,notes,language_code,language_name,localized_term,variant_type,variant_rank
6011,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,ur,Urdu,پر-great-uncle داماد,primary,0
6012,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,es,Spanish,bis-great-uncle político,primary,0
6013,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,fr,French,arrière-great-uncle par alliance,primary,0
6014,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,de,German,Ur-great-uncle Schwager,primary,0
6015,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,ar,Arabic,جد-great-uncle المصاهرة,primary,0
6016,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,zh,Chinese,曾-great-uncle 姻亲,primary,0
6017,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,ja,Japanese,曾-great-uncle 婿,primary,0
6018,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,ru,Russian,пра-great-uncle зять,primary,0
6019,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,pt,Portuguese,bis-great-uncle político,primary,0
6020,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,id,Indonesian,kakek-great-uncle ipar,primary,0
6021,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,vi,Vietnamese,cụ-great-uncle ngoại,primary,0
6022,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,tr,Turkish,büyük-great-uncle damat,primary,0
6023,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,ko,Korean,증-great-uncle 사위,primary,0
6024,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,male,none,0,False,current,in_law,3rd great-uncle-in-law,spouse's aunt/uncle,it,Italian,bis-great-uncle acquisito,primary,0
6025,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,en,English,3rd great-aunt-in-law,primary,0
6026,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,hi,Hindi,पर-great-aunt सुलभ,primary,0
6027,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,ta,Tamil,பெரிய-great-aunt மருமகன்,primary,0
6028,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,te,Telugu,గొప్ప-great-aunt అల్లుడు,primary,0
6029,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,bn,Bengali,পর-great-aunt জামাই,primary,0
6030,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,mr,Marathi,पर-great-aunt जावई,primary,0
6031,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,ml,Malayalam,വലിയ-great-aunt മരുമകൻ,primary,0
6032,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,kn,Kannada,ಮಹಾ-great-aunt ಅಳಿಯ,primary,0
6033,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,gu,Gujarati,પર-great-aunt જમાઈ,primary,0
6034,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,pa,Punjabi,ਪੜਦਾਦਾ-great-aunt ਜੁਆਈ,primary,0
6035,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,ur,Urdu,پر-great-aunt داماد,primary,0
6036,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,es,Spanish,bis-great-aunt político,primary,0
6037,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,fr,French,arrière-great-aunt par alliance,primary,0
6038,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,de,German,Ur-great-aunt Schwager,primary,0
6039,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,ar,Arabic,جد-great-aunt المصاهرة,primary,0
6040,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,zh,Chinese,曾-great-aunt 姻亲,primary,0
6041,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,ja,Japanese,曾-great-aunt 婿,primary,0
6042,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,ru,Russian,пра-great-aunt зять,primary,0
6043,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,pt,Portuguese,bis-great-aunt político,primary,0
6044,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,id,Indonesian,kakek-great-aunt ipar,primary,0
6045,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,vi,Vietnamese,cụ-great-aunt ngoại,primary,0
6046,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,tr,Turkish,büyük-great-aunt damat,primary,0
6047,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,ko,Korean,증-great-aunt 사위,primary,0
6048,DERIVED,g=-4|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=female|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-4,none,inLaw,female,none,0,False,current,in_law,3rd great-aunt-in-law,spouse's aunt/uncle,it,Italian,bis-great-aunt acquisito,primary,0
6049,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,en,English,4th great-uncle-in-law,primary,0
6050,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,hi,Hindi,पर-great-uncle सुलभ,primary,0
6051,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,ta,Tamil,பெரிய-great-uncle மருமகன்,primary,0
6052,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,te,Telugu,గొప్ప-great-uncle అల్లుడు,primary,0
6053,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,bn,Bengali,পর-great-uncle জামাই,primary,0
6054,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,mr,Marathi,पर-great-uncle जावई,primary,0
6055,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,ml,Malayalam,വലിയ-great-uncle മരുമകൻ,primary,0
6056,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,kn,Kannada,ಮಹಾ-great-uncle ಅಳಿಯ,primary,0
6057,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,gu,Gujarati,પર-great-uncle જમાઈ,primary,0
6058,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,pa,Punjabi,ਪੜਦਾਦਾ-great-uncle ਜੁਆਈ,primary,0
6059,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,ur,Urdu,پر-great-uncle داماد,primary,0
6060,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,es,Spanish,bis-great-uncle político,primary,0
6061,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,fr,French,arrière-great-uncle par alliance,primary,0
6062,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,de,German,Ur-great-uncle Schwager,primary,0
6063,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,ar,Arabic,جد-great-uncle المصاهرة,primary,0
6064,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,zh,Chinese,曾-great-uncle 姻亲,primary,0
6065,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,ja,Japanese,曾-great-uncle 婿,primary,0
6066,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,ru,Russian,пра-great-uncle зять,primary,0
6067,DERIVED,g=-5|p=SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD|s=none|c=inLaw|x=male|r=0|sn=none|d=0|t=current,SPOUSE_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_UP_PARENT_DOWN_CHILD,-5,none,inLaw,male,none,0,False,current,in_law,4th great-uncle-in-law,spouse's aunt/uncle,pt,Portuguese,bis-great-uncle político,primary,0
